,buy_mean,buy_std,buy_pc01,buy_pc02,buy_pc03,buy_pc04,buy_pc05,buy_pc06,buy_pc07,buy_pc08,buy_pc09,buy_pc10,buy_pc11,buy_pc12,buy_pc13,buy_pc14,buy_pc15,buy_pc16,buy_pc17,buy_pc18,buy_pc19,buy_pc20,sell_mean,sell_std,sell_pc01,sell_pc02,sell_pc03,sell_pc04,sell_pc05,sell_pc06,sell_pc07,sell_pc08,sell_pc09,sell_pc10,sell_pc11,sell_pc12,sell_pc13,sell_pc14,sell_pc15,sell_pc16,sell_pc17,sell_pc18,sell_pc19,sell_pc20
wkSMA[1][0],-0.001662211661739452,0.0013332728472756565,-0.10818848840902848,-0.007341962061548337,-0.14248393563975978,0.13280747524902137,-0.0950415074405233,0.1120472289510556,-0.03565618382267275,-0.20500055278223778,-4.893392660059673e-05,0.03993990071556524,0.07295416310022729,0.0445148549481742,0.07106000936026018,0.1154772606608578,-0.07868277209051522,-0.08402331136350354,0.05172798884442385,0.010689343949695469,-0.025254051949323633,0.03575904261291285,-0.0018465868007696013,0.0013824629246509497,-0.1086560898552401,-0.023219671477766938,-0.13016231958906552,-0.13712799013213228,-0.032969090873060936,0.10560312320951239,-0.1479723293251381,0.07620309876741214,0.1421047895288613,-0.08175988528721154,-0.14233413924398108,0.020944141789983224,0.07446502009016509,-0.005455681160138963,-0.08786063277415564,0.01345407708564255,0.077643422303402,-0.06695688208980174,-0.08031154914213509,0.02019310941757973
wkRSI[1][0],68.2033112741591,5.250868725327056,0.0425664038198618,-0.030958415568678243,0.19689646439420475,-0.14148271621360262,-0.1605284895169091,-0.09836325486067746,0.21439336229724573,-0.019255255862809097,0.21180492499098713,-0.01030782830003506,0.12073257093549844,0.008352831941586663,-0.1413268384113347,0.06292212515752608,-0.07173941615169714,-0.11937435093279666,0.012130641381844089,0.1244146324369769,-0.07578763381384555,-0.05348414785168297,30.62421756819367,5.348673465747973,-0.02847712601438739,0.03615295904235376,-0.2163887471130848,-0.08151117152668644,0.21477124100571343,-0.047725559728193714,-0.2015315133264732,0.14964291151105263,-0.058895878995079254,0.1675550489036572,-0.01227640857814051,0.024593527155063834,0.03214441655733806,0.1465612785536162,0.14408066223333166,-0.0030065573127480098,0.02816645769115207,0.1312548144220978,0.10492761554321213,-0.019392858393357953
wkBB[1][0],0.0006448191903296892,0.0004959399097447694,0.11910806239610731,0.011283858749453963,0.11782722322286612,-0.10749722590324091,0.12305677924670516,-0.06939512108146728,0.0032702113196394636,0.10403966893024073,-0.020330516891588827,0.0060734592591058815,-0.027169754879621776,-0.009875347321323627,-0.01012370931839688,0.01902940719324321,-0.14511499037973716,-0.10607340206677766,0.08709619490396378,-0.005394590772788763,0.06116696850790946,0.25387259315924365,0.0007491730859746429,0.0005298801625800306,0.11411273093171827,0.0250801102417296,0.11846010755632719,0.12765361066467096,0.04567694884231818,-0.09522072324403409,0.09350864172352812,0.030383539185063032,-0.05947188689040743,0.05347828770011897,0.008821617246632336,-0.0002145392043467622,0.06405939147885585,0.03680967328783622,-0.03351961170496708,0.08837552277821321,0.18255685622485515,-0.1117640737214776,-0.06355409223419713,-0.21642743798162278
wkATR[1][0],0.047285278592375315,0.02676022046089937,0.127038587060566,0.026112425835730122,0.019547237376733355,-0.047865365499435535,0.19200988830442564,-0.04744175404764638,-0.11580634634958173,0.028485249664049667,-0.09213889848011887,-0.1106757815559796,0.06557798570094359,0.07185137029338393,0.11817774775113597,-0.042878382279941084,-0.02775039727956516,-0.10565015643246492,0.2704044536908927,0.024281179474431615,-0.09890171003891697,0.043293898322797224,0.05313260623229448,0.030279437726201543,0.12118611027230652,0.05710122880079562,0.03279356521422192,0.09595328276071381,0.1151577832946858,-0.14357906136037007,-0.048488628653062825,0.09794660489229193,-0.08698963572918918,0.02418323715260205,-0.12531222331600692,0.03148604303688437,-0.05242695846549418,0.16235733155676202,-0.013975406087863618,-0.05011084101294285,0.20346449219292306,-0.12215889179280102,-0.0948624554647848,0.09242010636200164
wkSMA[1][1],-0.0021362427232202155,0.0015872077545401226,-0.1277687447266831,-0.002410337121877382,-0.14076002342464247,0.10710438440118364,-0.0639376535530129,0.03243094111870916,-0.016297479330719702,-0.03207048747709969,0.014338713019455988,-0.04155174190385141,0.023071892775625324,0.020755297710149494,-0.0019147702272260879,-0.060253125869570004,0.016564866473392406,-0.034536411411575534,0.09111194604210292,0.08236616020081095,-0.06887885551807012,-0.058316375781381005,-0.002359518189790503,0.001573810169880935,-0.12201989084342152,-0.017963803093386136,-0.14581963453480754,-0.11410408027691264,-0.014074701006146571,0.05717554694441347,-0.04509541768498973,-0.0217207199610362,-0.008757602005986126,-0.03807701693786646,-0.006468852370989099,-0.009000364071910214,-0.069900443899034,0.018596200687950405,0.0029444748817890635,-0.08702413299819954,0.012239940644000675,-0.04101374332555947,-0.029901188230651552,0.06633754022635008
wkRSI[1][1],64.90130477574816,4.414891722960186,0.05215700585709076,-0.06582756436394956,0.21044750742337323,-0.05460306670397246,-0.20550794166069736,0.01329594783230748,0.04194772977128092,-0.17995770193445101,0.017204203188539276,-0.05213768744168651,0.055446207449800035,0.039487471443817805,0.15972686099610464,-0.03337364847925268,0.045148535275065925,0.04197443907221899,0.16624538329785757,-0.09241229036096216,-0.023452232853997914,0.020413333417231512,33.926829597017566,4.525022932432716,-0.04027464555823544,0.06473391946283685,-0.2327318931718336,-0.006760422254947121,0.19411707601594566,-0.10645654867765417,0.061256117190746445,-0.033358764750025374,-0.10971585246989815,0.06979430228480896,0.1257608932569587,-0.03739798829965751,0.010772087425915861,-0.12393983100194121,-0.07768425392396566,0.10437921881595015,-0.15487443996321418,-0.06190901207092564,-0.02044574794802381,-0.1517182766731945
wkBB[1][1],0.0008598444951721482,0.0006416817540172826,0.1304296873791338,0.004754325982488542,0.09053664705852363,-0.04886126752158922,0.07763609867771445,0.06929321721191613,-0.036102782351889635,-0.12730151546572513,-0.0477485022227582,0.13381121503318208,0.016171855428231113,0.013237346425814249,0.06328351718962984,0.22607257635238703,-0.11248227209715804,-0.05120861321686337,-0.07871928055639586,-0.022866444437818198,0.0498219978886146,0.06921189249786011,0.0009516454338030795,0.000618854541757947,0.12172629672045122,0.019609060489022306,0.10636727604647327,0.07485155279633851,0.05913964773316462,-0.030520036914701225,-0.06954886902786114,0.10803635289767227,0.1387175721180951,0.024688854823881116,-0.08550738804523662,0.03407505046994367,0.20794354123086256,-0.06604602468280506,-0.09003452947546042,0.17563182106980713,-0.015924167343646333,-0.04468964859140961,0.006013496486901581,-0.07551377584127396
wkATR[1][1],0.0757747214076244,0.03971256093341416,0.13678648394206633,0.03432363348039224,-0.016115658709437913,-0.014670567575464812,0.16394093523874892,0.022467404693960767,-0.09633819355820812,-0.03838706053180911,-0.05858967612718656,-0.026729662876629787,0.09009944020236323,0.06420306144595654,0.029996619915713858,0.05801620989905752,0.017216813153600755,-0.0845715586477555,0.042008575596863766,0.1288451148874869,-0.06878463790097916,-0.18629371285062105,0.08206320113314437,0.042188993149997474,0.13274042019413856,0.05656107506495491,-0.008701798042669564,0.040356274020520694,0.14251386840676453,-0.08957049118179246,-0.08008016707491393,0.04635967116580688,-0.00553127076142041,-0.022417587131173408,-0.08177303220772805,0.0018003428159039292,-0.050992545726065465,-0.023295309181613155,-0.07726795125374136,-0.05089893819559313,-0.07969656526632925,-0.0741705482595687,-0.03764123113811793,0.17437202713563282
wkSMA[1][2],-0.002790762748125975,0.0019794306020917275,-0.13893778750420577,0.01854934063102258,-0.08383865132181645,-0.030987148681446225,0.02045016619468033,-0.12437010479051468,0.04216573981842571,0.03904232690525449,0.0030606982287633574,-0.04852171185403995,0.1035608406463649,0.03510281187223064,0.031016896029700806,0.1322080295036882,-0.05276591163325535,-0.08470941094506454,0.03873150002359081,0.024771588227441757,0.00024152824603533346,-0.04432117892212693,-0.003091972490615503,0.0019504995686482017,-0.1349353423347158,0.006335615234744633,-0.08681147858969197,0.04683142258069205,-0.04405431195120233,-0.10114879268926605,0.09872691320685344,0.02454858811957253,-0.05647018601572351,-0.042999721506634336,-0.12283699272799162,0.018984864857221343,0.04336555200525155,0.0018059297915341986,-0.09640052983722887,0.02580518798554709,-0.01355652908383801,-0.038640754441965276,-0.027154511039713707,0.08147715602351897
wkRSI[1][2],59.96580266956812,4.513776725798801,0.03990135023178546,-0.17310118001977626,0.08653605504171072,0.17615690356203154,-0.10120990025237757,-0.04169303397398509,-0.09310963737269735,0.0639181051636041,-0.14055134455617493,-0.12187988973742148,0.05522970434687552,0.016537507809838557,0.049235748208635854,0.023055588023375446,0.030289560274668177,-0.035607837640096694,-0.05028061014181812,0.0884445293851998,0.023085823729969313,-0.04518039655842427,39.24189034342926,4.822597063787372,-0.06023081605791008,0.1657012266280099,-0.08385753857083295,0.18942075183986315,0.03144517976262731,0.003334004362452983,0.07763118534894016,-0.06467695720050745,0.18145246901140727,-0.04468011221236613,0.08662411932780721,0.0015658441684513345,0.07865841910848864,-0.04328896953788483,0.03845227346727787,-0.01862153664661012,0.08917039491201531,0.046812923793809295,0.008956452918881655,0.027098859678282346
